Sample	Taxonomy	Count
Rhodosample	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Tannerellaceae(1.00),g:Macellibacteroides(1.00),s:uncultured bacterium(0.87)	304
Rhodosample	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Marinilabiliaceae(1.00),g:[Cytophaga] xylanolytica group(1.00),s:uncultured bacterium(0.64)	267
Rhodosample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Clostridia UCG-014(1.00),f:uncultured Firmicutes bacterium(0.98)	262
Rhodosample	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Bacteroidaceae(1.00),g:Bacteroides(1.00),s:uncultured bacterium(0.84)	260
Rhodosample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Peptostreptococcales-Tissierellales(1.00),f:Fusibacteraceae(0.99),g:Fusibacter(0.99),s:uncultured bacterium(0.36)	253
Rhodosample	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Bacteroidaceae(1.00),g:Bacteroides(1.00),s:uncultured bacterium(1.00)	237
Rhodosample	k:Bacteria(1.00),p:Campylobacterota(1.00),c:Campylobacteria(1.00),o:Campylobacterales(1.00),f:Sulfurospirillaceae(1.00),g:Sulfurospirillum(1.00),s:uncultured Epsilonproteobacteria bacterium(0.93)	237
Rhodosample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Bacilli(1.00),o:RF39(1.00),f:uncultured bacterium(1.00)	192
Rhodosample	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Marinobacteraceae(1.00),g:Marinobacter(1.00),s:Marinobacter sp. NT N63(0.64)	189
Rhodosample	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Pseudomonadaceae(1.00),g:Pseudomonas(1.00),s:unidentified(0.41)	186
Rhodosample	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Paludibacteraceae(1.00),g:Paludibacter(1.00),s:uncultured bacterium(0.95)	183
Rhodosample	k:Bacteria(1.00),p:Fusobacteriota(1.00),c:Fusobacteriia(1.00),o:Fusobacteriales(1.00),f:Leptotrichiaceae(1.00),g:Hypnocyclicus(1.00),s:uncultured Fusobacteria bacterium(1.00)	179
Rhodosample	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Alphaproteobacteria(1.00),o:Rhodobacterales(1.00),f:Rhodobacteraceae(1.00),g:Ruegeria(0.04),s:Ruegeria sp. DN110_6H4(0.03)	177
Rhodosample	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Flavobacteriales(1.00),f:Flavobacteriaceae(1.00),g:Flavobacterium(1.00),s:Flavobacterium sp. A12CS2014(0.20)	168
Rhodosample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Oscillospirales(0.15),f:Ruminococcaceae(0.15),g:Ruminococcus(0.15),s:uncultured bacterium(0.85)	164
Rhodosample	k:Bacteria(1.00),p:Campylobacterota(1.00),c:Campylobacteria(1.00),o:Campylobacterales(1.00),f:Arcobacteraceae(1.00),g:uncultured(0.88),s:uncultured bacterium(1.00)	157
Rhodosample	k:Bacteria(1.00),p:Campylobacterota(1.00),c:Campylobacteria(1.00),o:Campylobacterales(1.00),f:Arcobacteraceae(1.00),g:Pseudarcobacter(1.00),s:uncultured bacterium(1.00)	154
Rhodosample	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Burkholderiales(1.00),f:Comamonadaceae(1.00),g:Comamonas(0.75),s:Comamonas sp. SYC63(0.13)	126
Rhodosample	k:Bacteria(1.00),p:Proteobacteria(0.98),c:Alphaproteobacteria(0.98),o:Rickettsiales(0.95),f:SM2D12(0.95),g:uncultured bacterium(0.93)	117
Rhodosample	k:Bacteria(1.00),p:Acidobacteriota(1.00),c:Acidobacteriae(1.00),o:Bryobacterales(1.00),f:Bryobacteraceae(1.00),g:Bryobacter(1.00),s:uncultured bacterium(1.00)	100
Rhodosample	k:Bacteria(1.00),p:Patescibacteria(1.00),c:Gracilibacteria(1.00),o:JGI 0000069-P22(0.32),f:uncultured bacterium(0.29)	99
Rhodosample	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:JTB23(0.21),f:uncultured bacterium(0.20)	92
Rhodosample	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Sphingobacteriales(1.00),f:KD1-131(0.75),g:uncultured bacterium(0.75)	91
Rhodosample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Oscillospirales(1.00),f:Ruminococcaceae(1.00),g:Faecalibacterium(1.00),s:uncultured bacterium(1.00)	88
Rhodosample	k:Bacteria(1.00),p:Acidobacteriota(0.01),c:Holophagae(0.01),o:Holophagales(0.01),f:Holophagaceae(0.01),g:uncultured(0.06),s:uncultured bacterium(0.47)	84
Rhodosample	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Cytophagales(1.00),f:Cyclobacteriaceae(1.00),g:Fabibacter(0.96),s:uncultured Flammeovirgaceae bacterium(0.21)	83
Rhodosample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Oscillospirales(0.95),f:Ruminococcaceae(0.78),g:Subdoligranulum(0.11),s:uncultured bacterium(0.61)	82
Rhodosample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Bacilli(1.00),o:Izemoplasmatales(1.00),f:uncultured bacterium(1.00)	81
Rhodosample	k:Bacteria(1.00),p:Campylobacterota(1.00),c:Campylobacteria(1.00),o:Campylobacterales(1.00),f:Arcobacteraceae(0.88),g:uncultured(0.83),s:uncultured bacterium(0.60)	80
Rhodosample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Clostridia UCG-014(1.00),f:uncultured bacterium(0.99)	79
Rhodosample	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Enterobacterales(1.00),f:Kangiellaceae(1.00),g:Pleionea(1.00),s:gamma proteobacterium GMD38C3(1.00)	78
Rhodosample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(0.40),o:Lachnospirales(0.40),f:Lachnospiraceae(0.40),g:Lachnospiraceae UCG-008(0.40),s:uncultured bacterium(0.54)	77
Rhodosample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Oscillospirales(1.00),f:Oscillospiraceae(1.00),g:uncultured(0.97),s:uncultured bacterium(1.00)	76
Rhodosample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Lachnospirales(0.94),f:Lachnospiraceae(0.94),g:Lachnospiraceae NK4A136 group(0.82),s:uncultured bacterium(0.99)	74
Rhodosample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Lachnospirales(1.00),f:Lachnospiraceae(1.00),g:Coprococcus(1.00),s:uncultured bacterium(1.00)	72
Rhodosample	k:Bacteria(1.00),p:Bacteroidota(0.99),c:Bacteroidia(0.99),o:Bacteroidales(0.99),f:Bacteroidaceae(0.99),g:Bacteroides(0.99),s:Bacteroides thetaiotaomicron(0.74)	71
Rhodosample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Lachnospirales(1.00),f:Lachnospiraceae(1.00),g:[Eubacterium] ventriosum group(1.00),s:uncultured bacterium(1.00)	69
Rhodosample	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Moraxellaceae(1.00),g:Acinetobacter(1.00),s:Acinetobacter johnsonii CIP 64.6(0.84)	62
Rhodosample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Oscillospirales(1.00),f:Oscillospiraceae(1.00),g:NK4A214 group(1.00),s:uncultured bacterium(1.00)	57
Rhodosample	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Sphingobacteriales(1.00),f:Sphingobacteriaceae(1.00),g:Nubsella(0.54),s:uncultured Pedobacter sp.(0.55)	41
Rhodosample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Bacilli(1.00),o:RF39(1.00),f:uncultured bacterium(0.92)	38
Rhodosample	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Bacteroidaceae(1.00),g:Bacteroides(1.00),s:bacterium NLAE-zl-G356(0.03)	37
Rhodosample	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Bacteroidaceae(1.00),g:Bacteroides(1.00),s:uncultured bacterium(0.57)	37
Rhodosample	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Rikenellaceae(1.00),g:Alistipes(1.00),s:uncultured bacterium(0.84)	35
Rhodosample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Oscillospirales(0.99),f:Oscillospiraceae(0.98),g:NK4A214 group(0.74),s:uncultured Ruminococcaceae bacterium(0.03)	33
Rhodosample	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Flavobacteriales(1.00),f:Cryomorphaceae(1.00),g:Owenweeksia(1.00),s:uncultured Owenweeksia sp.(0.72)	31
Rhodosample	k:Bacteria(1.00),p:Proteobacteria(0.97),c:Alphaproteobacteria(0.97),o:Rhodospirillales(0.80),f:uncultured(0.82),g:uncultured bacterium(0.72)	31
Rhodosample	k:Bacteria(1.00),p:Verrucomicrobiota(0.61),c:Verrucomicrobiae(0.61),o:Opitutales(0.61),f:Puniceicoccaceae(0.61),g:uncultured(0.53),s:uncultured Verrucomicrobia bacterium(0.29)	27
Rhodosample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Lachnospirales(1.00),f:Lachnospiraceae(1.00),g:Lachnospira(0.92),s:uncultured bacterium(1.00)	25
Rhodosample	k:Bacteria(1.00),p:Firmicutes(0.93),c:Bacilli(0.93),o:RF39(0.93),f:uncultured bacterium(0.93)	24
Rhodosample	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Burkholderiales(1.00),f:Comamonadaceae(0.57),g:Brachymonas(0.03),s:metagenome(0.02)	24
Rhodosample	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Prevotellaceae(1.00),g:Prevotella_9(1.00),s:Prevotella copri DSM 18205(0.36)	23
Rhodosample	k:Bacteria(1.00),p:Campylobacterota(0.92),c:Campylobacteria(0.92),o:Campylobacterales(0.92),f:Arcobacteraceae(0.92),g:uncultured(0.87),s:uncultured bacterium(0.61)	23
Rhodosample	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Burkholderiales(0.99),f:Burkholderiaceae(0.11),g:Robbsia(0.11),s:Robbsia andropogonis(0.09)	23
Rhodosample	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Marinobacteraceae(1.00),g:Marinobacter(1.00),s:uncultured gamma proteobacterium(0.27)	22
Rhodosample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Lachnospirales(0.94),f:Lachnospiraceae(0.94),g:Agathobacter(0.02),s:uncultured Lachnospiraceae bacterium(0.01)	19
Rhodosample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Lachnospirales(1.00),f:Lachnospiraceae(1.00),g:Lachnospiraceae NK4A136 group(1.00),s:uncultured bacterium(1.00)	19
Rhodosample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Oscillospirales(1.00),f:Oscillospiraceae(0.93),g:UCG-005(0.02),s:uncultured bacterium(1.00)	19
Rhodosample	k:Bacteria(1.00),p:Bacteroidota(0.99),c:Bacteroidia(0.99),o:Bacteroidales(0.99),f:Bacteroidaceae(0.99),g:Bacteroides(0.99),s:uncultured bacterium(1.00)	18
Rhodosample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Lachnospirales(0.96),f:Lachnospiraceae(0.96),g:Lachnoclostridium(0.62),s:[Clostridium] fimetarium(0.50)	17
Rhodosample	k:Bacteria(1.00),p:Campylobacterota(0.96),c:Campylobacteria(0.96),o:Campylobacterales(0.96),f:Sulfurimonadaceae(0.31),g:Sulfuricurvum(0.31),s:uncultured bacterium(0.67)	16
Rhodosample	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Spongiibacteraceae(1.00),g:Litorivivens(1.00),s:Litorivivens aequoris(1.00)	16
Rhodosample	k:Bacteria(1.00),p:Proteobacteria(0.98),c:Gammaproteobacteria(0.98),o:Pseudomonadales(0.24),f:Pseudomonadaceae(0.24),g:Pseudomonas(0.24),s:Spumella sp. AR4D6(0.14)	15
Rhodosample	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(0.93),f:Pseudomonadaceae(0.93),g:Pseudomonas(0.93),s:Pseudomonas sp.(0.14)	15
Rhodosample	k:Bacteria(1.00),p:Patescibacteria(1.00),c:Saccharimonadia(1.00),o:Saccharimonadales(1.00),f:metagenome(1.00)	14
Rhodosample	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Moraxellaceae(1.00),g:Alkanindiges(0.84),s:uncultured bacterium(0.84)	14
Rhodosample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Oscillospirales(1.00),f:Oscillospiraceae(1.00),g:NK4A214 group(1.00),s:uncultured bacterium(0.93)	13
Rhodosample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Oscillospirales(1.00),f:Ruminococcaceae(1.00),g:uncultured(1.00),s:uncultured bacterium(1.00)	13
Rhodosample	k:Bacteria(1.00),p:Campylobacterota(0.90),c:Campylobacteria(0.90),o:Campylobacterales(0.90),f:Arcobacteraceae(0.89),g:Pseudarcobacter(0.88),s:uncultured Arcobacter sp.(0.34)	11
Rhodosample	k:Bacteria(1.00),p:Campylobacterota(1.00),c:Campylobacteria(1.00),o:Campylobacterales(1.00),f:Arcobacteraceae(1.00),g:Arcobacter(0.39),s:uncultured Epsilonproteobacteria bacterium(0.21)	11
Rhodosample	k:Bacteria(1.00),p:Cyanobacteria(0.90),c:Cyanobacteriia(0.90),o:Chloroplast(0.90),f:Rhodomonas salina(0.77)	11
Rhodosample	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Bacteroidaceae(1.00),g:Bacteroides(1.00),s:uncultured organism(0.92)	10
Rhodosample	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Flavobacteriales(1.00),f:Weeksellaceae(1.00),g:Empedobacter(1.00),s:Empedobacter brevis(1.00)	10
Rhodosample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Bacilli(1.00),o:Lactobacillales(1.00),f:Streptococcaceae(1.00),g:Lactococcus(1.00),s:Lactococcus lactis(1.00)	10
Rhodosample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Lachnospirales(1.00),f:Lachnospiraceae(1.00),g:Lachnoclostridium(1.00),s:uncultured bacterium(1.00)	10
Rhodosample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Lachnospirales(1.00),f:Lachnospiraceae(1.00),g:uncultured(0.96),s:uncultured bacterium(1.00)	10
Rhodosample	k:Bacteria(1.00),p:Patescibacteria(1.00),c:Saccharimonadia(1.00),o:Saccharimonadales(1.00),f:uncultured bacterium(0.98)	10
Rhodosample	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Paludibacteraceae(0.74),g:Paludibacter(0.68),s:uncultured bacterium(0.90)	9
Rhodosample	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Rikenellaceae(1.00),g:Alistipes(1.00),s:uncultured bacterium(1.00)	9
Rhodosample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Oscillospirales(1.00),f:Oscillospiraceae(1.00),g:UCG-002(1.00),s:uncultured bacterium(0.90)	9
Rhodosample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Negativicutes(1.00),o:Acidaminococcales(1.00),f:Acidaminococcaceae(1.00),g:Phascolarctobacterium(1.00),s:uncultured bacterium(0.46)	9
Rhodosample	k:Bacteria(1.00),p:Patescibacteria(1.00),c:Gracilibacteria(1.00),o:Absconditabacteriales (SR1)(1.00),f:uncultured bacterium(0.65)	9
Rhodosample	k:Bacteria(1.00),p:Patescibacteria(1.00),c:Gracilibacteria(1.00),o:JGI 0000069-P22(1.00),f:metagenome(0.53)	9
Rhodosample	k:Bacteria(1.00),p:Patescibacteria(1.00),c:Saccharimonadia(1.00),o:Saccharimonadales(1.00),f:Saccharimonadaceae(0.96),g:TM7a(0.92),s:uncultured bacterium(0.96)	9
Rhodosample	k:Bacteria(1.00),p:Patescibacteria(1.00),c:Saccharimonadia(1.00),o:Saccharimonadales(1.00),f:uncultured bacterium(1.00)	9
Rhodosample	k:Bacteria(1.00),p:Campylobacterota(1.00),c:Campylobacteria(1.00),o:Campylobacterales(1.00),f:Arcobacteraceae(0.91),g:uncultured(0.76),s:uncultured Epsilonproteobacteria bacterium(0.26)	8
Rhodosample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Clostridia UCG-014(0.76),f:uncultured bacterium(0.72)	8
Rhodosample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Lachnospirales(0.95),f:Lachnospiraceae(0.95),g:Blautia(0.04),s:uncultured bacterium(1.00)	8
Rhodosample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Lachnospirales(1.00),f:Lachnospiraceae(1.00),g:Lachnospiraceae NK4A136 group(0.99),s:uncultured bacterium(0.94)	8
Rhodosample	k:Bacteria(1.00),p:Patescibacteria(1.00),c:Gracilibacteria(1.00),o:JGI 0000069-P22(1.00),f:uncultured bacterium(1.00)	8
Rhodosample	k:Bacteria(1.00),p:Patescibacteria(1.00),c:Saccharimonadia(1.00),o:Saccharimonadales(1.00),f:uncultured bacterium(0.94)	8
Rhodosample	k:Bacteria(1.00),p:Campylobacterota(1.00),c:Campylobacteria(1.00),o:Campylobacterales(1.00),f:Sulfurospirillaceae(1.00),g:Sulfurospirillum(1.00),s:uncultured Epsilonproteobacteria bacterium(0.41)	7
Rhodosample	k:Bacteria(1.00),p:Cyanobacteria(1.00),c:Cyanobacteriia(1.00),o:Chloroplast(1.00),f:uncultured phototrophic eukaryote(0.40)	7
Rhodosample	k:Bacteria(1.00),p:Fusobacteriota(0.95),c:Fusobacteriia(0.95),o:Fusobacteriales(0.95),f:Leptotrichiaceae(0.95),g:Leptotrichia(0.95),s:uncultured bacterium(0.97)	7
Rhodosample	k:Bacteria(1.00),p:Firmicutes(0.95),c:Clostridia(0.95),o:Lachnospirales(0.89),f:Lachnospiraceae(0.89),g:Agathobacter(0.20),s:uncultured bacterium(0.82)	6
Rhodosample	k:Bacteria(1.00),p:Firmicutes(0.99),c:Clostridia(0.95),o:Clostridia vadinBB60 group(0.13),f:uncultured Clostridiales bacterium(0.08)	6
Rhodosample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Bacilli(0.96),o:Erysipelotrichales(0.96),f:Erysipelotrichaceae(0.96),g:Erysipelothrix(0.96),s:uncultured bacterium(0.28)	6
Rhodosample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Lachnospirales(1.00),f:Lachnospiraceae(1.00),g:uncultured(0.95),s:uncultured bacterium(0.99)	6
Rhodosample	k:Bacteria(1.00),p:Patescibacteria(1.00),c:Saccharimonadia(1.00),o:Saccharimonadales(1.00),f:Saccharimonadaceae(0.09),g:TM7a(0.08),s:uncultured bacterium(0.08)	6
Rhodosample	k:Bacteria(1.00),p:Cyanobacteria(0.99),c:Cyanobacteriia(0.99),o:Chloroplast(0.99),f:Rhodomonas salina(0.85)	5
Rhodosample	k:Bacteria(1.00),p:Fusobacteriota(0.96),c:Fusobacteriia(0.96),o:Fusobacteriales(0.96),f:Leptotrichiaceae(0.96),g:Hypnocyclicus(0.96),s:uncultured Fusobacteria bacterium(0.90)	5
Rhodosample	k:Bacteria(1.00),p:Patescibacteria(1.00),c:Gracilibacteria(1.00),o:JGI 0000069-P22(1.00),f:uncultured prokaryote(0.42)	5
Rhodosample	k:Bacteria(1.00),p:Cyanobacteria(0.99),c:Cyanobacteriia(0.99),o:Chloroplast(0.99),f:Rhodomonas salina(0.86)	4
Rhodosample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Christensenellales(0.94),f:Christensenellaceae(0.94),g:Christensenellaceae R-7 group(0.94),s:uncultured bacterium(1.00)	4
Rhodosample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Lachnospirales(0.99),f:Lachnospiraceae(0.99),g:Lachnospiraceae NK4A136 group(0.96),s:uncultured bacterium(0.98)	4
Rhodosample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Lachnospirales(1.00),f:Lachnospiraceae(1.00),g:Lachnoclostridium(0.42),s:uncultured Clostridiales Family XIV bacterium(0.42)	4
Rhodosample	k:Bacteria(1.00),p:Firmicutes(0.90),c:Clostridia(0.90),o:Clostridia UCG-014(0.90),f:uncultured bacterium(0.93)	3
Rhodosample	k:Bacteria(1.00),p:Firmicutes(0.94),c:Clostridia(0.94),o:Lachnospirales(0.94),f:Lachnospiraceae(0.94),g:Agathobacter(0.44),s:uncultured bacterium(0.90)	3
Rhodosample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Bacilli(1.00),o:Staphylococcales(1.00),f:Staphylococcaceae(1.00),g:Staphylococcus(1.00),s:Staphylococcus sp. ECH3(0.83)	3
Rhodosample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(0.99),o:Lachnospirales(0.99),f:Lachnospiraceae(0.99),g:Roseburia(0.68),s:uncultured bacterium(0.55)	3
Rhodosample	k:Bacteria(1.00),p:Patescibacteria(0.91),c:WWE3(0.90),o:uncultured bacterium(0.77)	3
Rhodosample	k:Bacteria(1.00),p:Proteobacteria(0.87),c:Gammaproteobacteria(0.87),o:Burkholderiales(0.84),f:Rhodocyclaceae(0.74),g:Candidatus Accumulibacter(0.46),s:uncultured bacterium(0.75)	3
Rhodosample	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Burkholderiales(1.00),f:Neisseriaceae(1.00),g:uncultured(1.00),s:uncultured bacterium(1.00)	3
Rhodosample	k:Bacteria(1.00),p:Bacteroidota(0.89),c:Bacteroidia(0.89),o:Bacteroidales(0.89),f:Marinilabiliaceae(0.89),g:[Cytophaga] xylanolytica group(0.89),s:uncultured bacterium(0.62)	2
Rhodosample	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Tannerellaceae(0.48),g:Macellibacteroides(0.48),s:uncultured bacterium(0.79)	2
Rhodosample	k:Bacteria(1.00),p:Firmicutes(0.97),c:Clostridia(0.97),o:Lachnospirales(0.94),f:Lachnospiraceae(0.94),g:Lachnospiraceae UCG-008(0.09),s:uncultured bacterium(0.95)	2
Rhodosample	k:Bacteria(1.00),p:Firmicutes(0.98),c:Bacilli(0.98),o:RF39(0.98),f:uncultured bacterium(0.98)	2
Rhodosample	k:Bacteria(1.00),p:Firmicutes(0.99),c:Bacilli(0.74),o:Izemoplasmatales(0.69),f:uncultured bacterium(0.75)	2
Rhodosample	k:Bacteria(1.00),p:Firmicutes(0.99),c:Clostridia(0.99),o:Clostridia UCG-014(0.85),f:uncultured bacterium(0.79)	2
Rhodosample	k:Bacteria(1.00),p:Firmicutes(0.99),c:Clostridia(0.99),o:Clostridia UCG-014(0.98),f:uncultured bacterium(0.95)	2
Rhodosample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Bacilli(1.00),o:Erysipelotrichales(1.00),f:Erysipelotrichaceae(1.00),g:Breznakia(1.00),s:uncultured bacterium(1.00)	2
Rhodosample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Clostridia UCG-014(0.30),f:uncultured bacterium(0.28)	2
Rhodosample	k:Bacteria(1.00),p:Proteobacteria(0.94),c:Gammaproteobacteria(0.94),o:Pseudomonadales(0.94),f:Marinobacteraceae(0.94),g:Marinobacter(0.94),s:Marinobacter algicola(0.01)	2
Rhodosample	k:Bacteria(1.00),p:Proteobacteria(0.98),c:Gammaproteobacteria(0.98),o:Burkholderiales(0.98),f:Comamonadaceae(0.92),g:Comamonas(0.50),s:Comamonas aquatica(0.31)	2
Rhodosample	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Burkholderiales(0.90),f:Rhodocyclaceae(0.19),g:Propionivibrio(0.11),s:uncultured bacterium(0.41)	2
Rhodosample	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Burkholderiales(0.99),f:Comamonadaceae(0.99),g:Comamonas(0.30),s:uncultured Comamonas sp.(0.04)	2
Rhodosample	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Gammaproteobacteria Incertae Sedis(0.91),f:Unknown Family(0.91),g:Acidibacter(0.91),s:uncultured bacterium(0.91)	2
Rhodosample	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Gammaproteobacteria Incertae Sedis(0.97),f:Unknown Family(0.97),g:Acidibacter(0.97),s:uncultured bacterium(0.95)	2
Rhodosample	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Gammaproteobacteria Incertae Sedis(0.99),f:Unknown Family(0.99),g:Acidibacter(0.99),s:uncultured bacterium(0.93)	2
Rhodosample	k:Bacteria(1.00),p:Bacteroidota(0.78),c:Bacteroidia(0.78),o:Bacteroidales(0.78),f:Bacteroidaceae(0.78),g:Bacteroides(0.78),s:uncultured bacterium(0.77)	1
Rhodosample	k:Bacteria(1.00),p:Bacteroidota(0.87),c:Bacteroidia(0.85),o:Cytophagales(0.80),f:Cyclobacteriaceae(0.79),g:Fabibacter(0.55),s:Flexibacteraceae bacterium DG1392(0.24)	1
Rhodosample	k:Bacteria(1.00),p:Bacteroidota(0.98),c:Bacteroidia(0.98),o:Bacteroidales(0.98),f:Bacteroidaceae(0.98),g:Bacteroides(0.98),s:uncultured bacterium(0.54)	1
Rhodosample	k:Bacteria(1.00),p:Bacteroidota(0.98),c:Bacteroidia(0.98),o:Bacteroidales(0.98),f:Bacteroidaceae(0.98),g:Bacteroides(0.98),s:uncultured bacterium(0.96)	1
Rhodosample	k:Bacteria(1.00),p:Bacteroidota(0.99),c:Bacteroidia(0.99),o:Bacteroidales(0.99),f:Bacteroidaceae(0.98),g:Bacteroides(0.98),s:uncultured organism(0.24)	1
